,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
118,ICA1,163.250733519449,0.569382544551091,0.256282779087652,0.000433988720910369,0.00689844607681342,NS,PcB target,NA
119,MSRB3,36.8751428182963,0.891046455236511,0.476123427895549,0.000449825382699526,0.00709522841875717,Upregulated,PcB target,MSRB3
120,SLCO4A1,257.299580173726,-0.493568500937104,0.215157172793093,0.000475262135602084,0.00743219453960593,NS,PcB target,NA
121,NCOR2,3055.23420197651,0.390914492186608,0.15174809858447,0.000484972428689778,0.00756962669114654,NS,PcB target,NA
122,NAV1,1154.45005810131,0.63787314154113,0.300184736891476,0.000486312895416327,0.00758334068635906,Upregulated,PcB target,NAV1
123,KIF5A,502.985654751251,0.398394328298419,0.156913238811483,0.000496360573349349,0.00770344103440104,NS,PcB target,NA
124,FAM81A,216.817225558099,-0.495446978400399,0.217737241259646,0.000497844816635555,0.00771897932121615,NS,PcB target,NA
125,NEUROD1,11.0720674135968,0.417471008119933,0.81294630216688,0.000532040818359103,0.00810895172830463,NS,PcB target,NA
126,CARD6,10.9401930134437,0.486536459307978,0.865691054280784,0.000541387608052295,0.00820829595957404,NS,PcB target,NA
127,LINC01694,235.092491066917,0.771082641674167,0.396653530070148,0.000567711210144336,0.00847438006415454,Upregulated,PcB target,LINC01694
128,MAPKAPK2,1620.94835509146,0.243816540492923,0.077797110564815,0.000588761859188501,0.00872488772933079,NS,PcB target,NA
129,ELOVL2,11.8741650898728,0.882126380638882,0.817232596336388,0.000642319128818865,0.00939170088620281,Upregulated,PcB target,ELOVL2
130,DNAH11,200.227070692292,-0.479694163885311,0.216541569993873,0.000652311804166986,0.00952932368720811,NS,PcB target,NA
131,EML6,154.039177571624,0.654661336401625,0.326965445790945,0.000655549852234592,0.00956811428772622,Upregulated,PcB target,EML6
132,CDON,161.571876096711,0.515806206612393,0.240413175415006,0.000665867721311701,0.00967570618047622,NS,PcB target,NA
133,SLC25A5-AS1,778.279307151252,-0.326496793001369,0.118458152775563,0.000669675829142884,0.00972243776704346,NS,PcB target,NA
134,ZDHHC13,203.520613934295,-0.557068863910662,0.268538949140107,0.000699080189136262,0.0100603827393667,NS,PcB target,NA
135,LINC00869,10.7235643146996,0.824863358547981,0.846764820005312,0.000717977457321078,0.0102693291369443,Upregulated,PcB target,LINC00869
136,EBF3,491.135937789852,0.379132910816335,0.152780595276437,0.000729935775901758,0.0103860879032122,NS,PcB target,NA
137,CHST2,258.381846032204,0.467420539395756,0.212426887152306,0.000735159877635184,0.0104242877295075,NS,PcB target,NA
138,OSBP2,67.1564161587224,0.783251145576974,0.435743501444055,0.000739659800534382,0.0104340325814214,Upregulated,PcB target,OSBP2
139,TRIM36,102.428499624643,0.55975819154303,0.276289331045008,0.000796427279741552,0.0110918879841868,NS,PcB target,NA
140,HORMAD2-AS1,376.027315393893,0.351264730890184,0.136661854863096,0.000807951525242002,0.0112238274487933,NS,PcB target,NA
141,LOC100130027,37.5054449956427,0.862149657638145,0.588937985288586,0.000827109998996421,0.0114319412319202,Upregulated,PcB target,LOC100130027
142,LYRM9,24.0925251024064,0.868700109328171,0.6247230291728,0.00082642812970653,0.0114319412319202,Upregulated,PcB target,LYRM9
143,CD276,1944.72839769805,0.322054398955991,0.1192789552179,0.000835148838109161,0.0114850451605967,NS,PcB target,NA
144,YBX3,1894.06059629086,-0.272459128496193,0.0932796658991013,0.000841090290235404,0.011537763212753,NS,PcB target,NA
145,FOS,2637.59833066921,-0.717660612324668,0.403449590366609,0.000946247176999392,0.0126732289121778,Downregulated,PcB target,FOS
146,ETNK2,274.981839991156,0.424863424634569,0.192167749710395,0.000977870007901452,0.0130118521310712,NS,PcB target,NA
147,PIGV,65.9820490312242,0.625018034903483,0.334880539269074,0.00100943783218736,0.0133132282767201,Upregulated,PcB target,PIGV
148,ZNF395,403.545161300007,-0.500590044637461,0.247086441629261,0.0010111170541685,0.0133151696710439,NS,PcB target,NA
149,ABLIM1,1572.91711703577,0.349171006287989,0.140492508539385,0.00104639169460087,0.0136639562299185,NS,PcB target,NA
150,TWIST1,13.3625808742958,0.781484027385658,0.748876853974402,0.00108415230260018,0.0140392593128509,Upregulated,PcB target,TWIST1
151,SAMD14,223.206391360685,0.448359598918069,0.215710666732858,0.00118072520723602,0.0149710485736027,NS,PcB target,NA
152,ARMH4,157.044606497748,0.503111022390684,0.256343526990675,0.00119371401175163,0.0151240617846927,NS,PcB target,NA
153,ALPK1,45.8378636170049,0.782603779839633,0.543740790189863,0.00123493993585853,0.015490995986858,Upregulated,PcB target,ALPK1
154,PRAG1,379.192475117627,0.492514066075072,0.251015823062208,0.00125850687944589,0.0157145878026627,NS,PcB target,NA
155,AMZ1,1517.23974753182,0.260629256481507,0.0920686269790009,0.00126349302140044,0.0157648597351027,NS,PcB target,NA
156,SALL2,1211.72487132042,0.301126184817837,0.11433958265046,0.00133082057033592,0.0163196966130812,NS,PcB target,NA
157,SYPL1,584.658227152809,-0.361522649857277,0.157501873813647,0.00148024013729108,0.0176639121034299,NS,PcB target,NA
158,EMILIN3,68.4094815974994,-0.687816177055186,0.429377830013097,0.00148763772691192,0.0177135688730194,Downregulated,PcB target,EMILIN3
159,PPARD,589.127337840048,0.342547099885444,0.144028108250328,0.00150760983335593,0.0178607167847795,NS,PcB target,NA
160,BACH2,734.457420744197,0.346162454409768,0.147804047219966,0.00158100935476284,0.0185297456139942,NS,PcB target,NA
161,ADGRA2,362.957176583794,-0.361890702170302,0.160995957757702,0.00166418659945478,0.0193801021014522,NS,PcB target,NA
162,CDCA7L,680.876417074644,-0.35343132706049,0.154836130747308,0.00168259489798915,0.019497676940707,NS,PcB target,NA
163,NTRK2,145.717224770238,0.598062561735368,0.354060422995143,0.0016986915540836,0.0196287933272714,Upregulated,PcB target,NTRK2
164,SNHG6,501.288556849246,-0.327324303692804,0.13716053865706,0.0017949152057215,0.0204386322315861,NS,PcB target,NA
165,BAMBI,70.4532959863614,0.607450321197965,0.370232858281634,0.00183627136596679,0.0207941902270171,Upregulated,PcB target,BAMBI
166,ATXN7L2,259.034578427741,0.409931760300585,0.203142588215728,0.00186016024327876,0.0210212189914916,NS,PcB target,NA
167,EXOSC2,325.678035704112,-0.366317777717359,0.167908423543142,0.00187070950651009,0.0210823953993793,NS,PcB target,NA
168,GRIN2C,10.6636454310324,0.628099345293182,0.730362102285367,0.00192414964060986,0.0214984410050176,Upregulated,PcB target,GRIN2C
169,CCDC38,50.5604634694427,0.68663238056071,0.476426430111578,0.00192810967950473,0.0215078538977362,Upregulated,PcB target,CCDC38
170,COL12A1,280.377738471389,0.706665539529531,0.525483409292298,0.00193268913468532,0.0215443011483591,Upregulated,PcB target,COL12A1
171,S100A11,311.980903212187,0.519666086193999,0.297834073078904,0.00198655309272083,0.0219805941930432,NS,PcB target,NA
172,CTSB,1467.0650725396,0.331065533756841,0.143205514203299,0.00206102987990851,0.0226284256942523,NS,PcB target,NA
173,RPTOR,790.7740377042,0.331059453702512,0.143225152666458,0.00206301786018854,0.0226284256942523,NS,PcB target,NA
174,ADD2,734.907205160982,-0.308571637779138,0.127385845549489,0.00209545842436658,0.0229230028834771,NS,PcB target,NA
