,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
153,CRELD2,647.036711109312,0.231017075831448,0.114174454234814,0.00745681147301235,0.0994263822145961,NS,PcB target,NA
154,ATXN7L2,259.034578427741,0.251639101786622,0.153924513748602,0.00774317100121611,0.101246898219068,NS,PcB target,NA
155,PTPN1,809.735685755218,0.193272269717435,0.0853053118383138,0.00796371623906967,0.102596680525346,NS,PcB target,NA
156,LCA5,55.046462569992,-0.232752166183902,0.240651401536801,0.00801658637134597,0.102982023861357,NS,PcB target,NA
157,ANK2,1182.75772140033,0.230064156871962,0.116052378877466,0.00814090210762566,0.103889486398794,NS,PcB target,NA
158,PPIC,53.7968102058781,0.221756614718452,0.26684965342516,0.00819930536899092,0.104098268933209,NS,PcB target,NA
159,MRPS23,568.605359912278,-0.221109453233643,0.107153833585426,0.00819878461754429,0.104098268933209,NS,PcB target,NA
160,PRUNE2,399.023815131651,0.239258488666449,0.212551812417386,0.00840233953622438,0.105615512898834,NS,PcB target,NA
161,BTF3,4414.91533765564,-0.197613164436116,0.0896393313436321,0.00866203792487924,0.107404935637347,NS,PcB target,NA
162,SHANK3,551.919735681897,0.240436712016585,0.135783746549826,0.00894324783728923,0.109341501313305,NS,PcB target,NA
163,RNF130,1214.61112608986,-0.205350973838804,0.0959904357611099,0.00897197158691345,0.109602548547775,NS,PcB target,NA
164,LMO2,167.88097772281,0.0889826209874627,0.294748936734769,0.00901872772805938,0.109977387265544,NS,PcB target,NA
165,PPP1R14C,1004.03973510338,0.214788616885774,0.104630628577599,0.00927010030753515,0.11186573155205,NS,PcB target,NA
166,ANAPC7,892.458316617405,-0.199992314734244,0.0927044119872923,0.00931215164278346,0.11224056889891,NS,PcB target,NA
167,CUX1,867.883332250253,0.204011268366652,0.0959639936441907,0.00941124159295875,0.112854356492872,NS,PcB target,NA
168,HES1,518.733817498707,0.171803496241957,0.323877154750182,0.0094621865629699,0.112900744487699,NS,PcB target,NA
169,TRAPPC10,417.834412655496,0.225675586002035,0.117393093676847,0.00972279462301258,0.115196811913605,NS,PcB target,NA
170,GSN,996.987558813967,0.226305528559694,0.118283177142764,0.00975350608078326,0.115358293478922,NS,PcB target,NA
171,ADARB2,321.128403819339,0.238442939945448,0.138541576729327,0.00979162096436937,0.115587154883672,NS,PcB target,NA
172,C2CD2,486.301389067633,0.206141933530412,0.0986932729570514,0.00985762914492823,0.11594412381143,NS,PcB target,NA
173,GRHL3,85.8222839586849,-0.237346349891265,0.188823418675405,0.0100194917621199,0.117291168525541,NS,PcB target,NA
174,TFAP2A,178.533274896873,0.173135439510961,0.314309029137308,0.0101913174056689,0.118756043030941,NS,PcB target,NA
175,NT5M,36.6254860975046,-0.205442308928211,0.264596005537394,0.0102489978964832,0.119040509161731,NS,PcB target,NA
176,ASIC1,218.140631592797,0.240698147584582,0.155214335683417,0.0102743846118726,0.119169069551873,NS,PcB target,NA
177,NAE1,1059.30045981909,-0.227200165351699,0.122140627457342,0.0103954420652095,0.119712654673486,NS,PcB target,NA
178,FAM43A,44.0054058688047,0.218520747416886,0.231150403635137,0.0104996823211462,0.120260999282342,NS,PcB target,NA
179,GPR161,529.511448576584,0.210961995857935,0.104584523162425,0.0105491781640971,0.120456706425217,NS,PcB target,NA
180,EIF4E3,96.4515706798668,0.223246712361593,0.219301505186219,0.0105423805371945,0.120456706425217,NS,PcB target,NA
181,ADGRG1,2766.72617888265,0.239895229621621,0.161543330915823,0.0105366650340446,0.120456706425217,NS,PcB target,NA
182,FGFRL1,990.24421656618,0.213851247985072,0.107912854390036,0.0107581341454733,0.12209250407691,NS,PcB target,NA
183,GDPD5,22.5102382864696,0.184208523390286,0.293135040972888,0.0108825187832813,0.122847689256676,NS,PcB target,NA
184,MAP3K8,54.0101731583135,0.206139827389366,0.252662484667778,0.010929694666264,0.123099826214656,NS,PcB target,NA
185,STUM,74.1883150466249,0.2118245941718,0.239494010623481,0.0109847296232403,0.12343913477605,NS,PcB target,NA
186,PRPS2,289.107483428252,-0.225467583422829,0.124886646762003,0.0115877935803003,0.127311212614014,NS,PcB target,NA
187,DLX6-AS1,204.253568650346,-0.211559494312629,0.230879059664211,0.011688211703272,0.127865079759047,NS,PcB target,NA
188,DLX2,79.621636350024,-0.216403432797434,0.219179476935816,0.0117851668170265,0.128288884650599,NS,PcB target,NA
189,TPST2,202.621379992589,0.229853041001095,0.135627764731117,0.0120312269884144,0.129708666886699,NS,PcB target,NA
190,MYB,44.5739362170065,-0.209760197791991,0.229966843200928,0.012087078301662,0.130027925550513,NS,PcB target,NA
191,DLX6,20.3547155358247,-0.185672191801852,0.275503792615753,0.0121262718074692,0.130261042602345,NS,PcB target,NA
192,CALCOCO1,290.439825417214,0.230621523282616,0.139359887928186,0.0122472839093937,0.130950534150783,NS,PcB target,NA
193,CES3,34.9091201033929,0.201635211254727,0.243441610277374,0.0123624676901224,0.131665684013382,NS,PcB target,NA
194,CAMK2N1,121.132682439765,0.229521461657719,0.171951728333922,0.0129697009535784,0.13531266251007,NS,PcB target,NA
195,RBBP7,2544.11593534384,-0.178014309524285,0.0837451346348225,0.0132650291411522,0.136903426264567,NS,PcB target,NA
196,DENND6B,80.0870771106051,0.217126826349094,0.198591224066155,0.0136800525280943,0.140166327315767,NS,PcB target,NA
197,ADAR,6256.2861113238,0.148505748375821,0.0662833688004323,0.0137001928838738,0.140276010746937,NS,PcB target,NA
198,SLK,647.944217735202,-0.205167816048664,0.107764625681631,0.0142272347333238,0.142916418094814,NS,PcB target,NA
199,TRIM36,102.428499624643,0.21932711823206,0.188498310766765,0.0142742177206798,0.143098310757483,NS,PcB target,NA
200,HS1BP3,177.162591472976,0.225487790626604,0.149075556162005,0.0148298565641853,0.146086674926877,NS,PcB target,NA
201,IRS2,753.976818596645,0.210144287409248,0.11563912376824,0.0150836199230132,0.147410901843308,NS,PcB target,NA
202,NORAD,4003.05904928444,0.173287061040774,0.0829098076988839,0.0151817853675455,0.147639276761714,NS,PcB target,NA
203,E2F8,65.2427801287581,-0.204618285339773,0.210534948572062,0.0152995893195416,0.148040236278132,NS,PcB target,NA
204,ROBO3,81.4978785109449,0.182144062487124,0.250158475938042,0.0152879521607222,0.148040236278132,NS,PcB target,NA
205,KCNK3,21.4065157293486,0.138367008383656,0.294803769716454,0.015453853033767,0.148626992309609,NS,PcB target,NA
206,GPR137B,321.20981151438,0.22381736867816,0.151991231919411,0.0155432719888702,0.149198353422454,NS,PcB target,NA
207,SEZ6,268.453434835007,0.168160762898401,0.263806216668188,0.0162265009490326,0.152683157980549,NS,PcB target,NA
208,ATP2B4,1673.12097667366,0.210928675949375,0.120141344071254,0.0162554111707437,0.152848245882558,NS,PcB target,NA
209,BOK,46.5919646980789,0.182198619293069,0.241653412659722,0.0163742097499196,0.153194030504223,NS,PcB target,NA
210,CSF1R,443.206087471332,-0.217846867756242,0.135216144240668,0.0166532498583853,0.154726348976878,NS,PcB target,NA
211,LINC00265,81.4349106071715,0.208999460444001,0.192840648988026,0.0166774549876939,0.154726348976878,NS,PcB target,NA
212,C11orf58,1852.72499077029,-0.184709545778001,0.0936151724781768,0.0168703841092564,0.155595340930345,NS,PcB target,NA
213,KDM6B,967.508864377658,0.216075500273603,0.132672214505828,0.017019687693748,0.156245975991854,NS,PcB target,NA
214,FZD2,263.650431944,-0.218098665446927,0.142239077999781,0.0174297707459496,0.158198047423707,NS,PcB target,NA
215,EFNB3,112.581131231724,0.204802566588346,0.194597824342105,0.0176979457003479,0.159326961183014,NS,PcB target,NA
216,NECTIN2,801.991608263609,0.217947171799789,0.145336384831979,0.0177367557045739,0.159427053845163,NS,PcB target,NA
217,APOL4,221.939530706198,0.213035731982674,0.176348064440465,0.0178667592941255,0.159839147983563,NS,PcB target,NA
218,GLIPR2,494.881404040051,0.196186338714608,0.106214083449463,0.0180902032495709,0.161142631342943,NS,PcB target,NA
219,TACC2,759.106546780238,0.206106434422413,0.120491639425256,0.018845186924386,0.164613039955844,NS,PcB target,NA
220,PDGFRA,111.296756364193,-0.143131371989441,0.274632422084308,0.0189268503526938,0.164670380309303,NS,PcB target,NA
221,NEDD4L,306.281770536107,0.209475397835054,0.128338026436836,0.019372576242613,0.166963531013871,NS,PcB target,NA
222,TMEM97,866.087301536212,-0.204045716419132,0.119684254412908,0.0197071280109681,0.168770663674576,NS,PcB target,NA
223,ANKRD35,161.801447036586,0.213813267514117,0.151140418251189,0.0198372536143391,0.169494511197919,NS,PcB target,NA
224,SLC44A1,116.333994233552,-0.210967750514688,0.16718308682235,0.0199748673602944,0.170073153795867,NS,PcB target,NA
