,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
133,EML6,154.039177571624,1.82313065971383,0.296181506358583,2.73099427921502e-12,6.4331551609784e-11,Upregulated,PcB target,EML6
134,KLHL29,162.253821002425,-1.52481592199987,0.247992181803476,2.84325611829926e-12,6.68148080362791e-11,Downregulated,PcB target,KLHL29
135,KCNMB4,67.7659744612978,2.70466803929643,0.410812826147321,3.82628749300061e-12,8.8425730370788e-11,Upregulated,PcB target,KCNMB4
136,SART1,1501.03945665,0.652792516334112,0.0969468800440241,3.90810524862183e-12,9.02097864008121e-11,Upregulated,PcB target,SART1
137,ADORA1,357.25339154604,-1.21002921573926,0.192108646363342,4.12367438015187e-12,9.50733332887908e-11,Downregulated,PcB target,ADORA1
138,STMN2,184.754718427911,5.81473805473166,0.878969252866341,4.27481097018664e-12,9.82100101480056e-11,Upregulated,PcB target,STMN2
139,NR5A1,249.484318186944,8.10028718046609,1.31477571198843,4.89439439939314e-12,1.11917721113992e-10,Upregulated,PcB target,NR5A1
140,DUSP5,195.788777438602,-1.68901884239196,0.280061045477743,5.14498700635052e-12,1.1696310391154e-10,Downregulated,PcB target,DUSP5
141,FAM131B,566.005495769696,1.10616879768977,0.174136692444337,5.34531667092053e-12,1.21094366531016e-10,Upregulated,PcB target,FAM131B
142,VAX1,43.9692249539355,-4.46888401865743,0.672409023727629,8.14556960173122e-12,1.78726610317536e-10,Downregulated,PcB target,VAX1
143,KLC2,955.551586207616,0.754497262239341,0.114825768448316,8.15612407305681e-12,1.7875734107593e-10,Upregulated,PcB target,KLC2
144,ATP2A3,76.3858930997159,2.42933761686807,0.385289674687872,8.86442868435033e-12,1.93197057308028e-10,Upregulated,PcB target,ATP2A3
145,KAT5,730.516654826585,0.677044181706383,0.102590148711084,8.97816085627052e-12,1.95457664661372e-10,Upregulated,PcB target,KAT5
146,LOC283731,106.674789216181,-8.12575493136989,1.34603211634752,9.70514841057437e-12,2.10580153512996e-10,Downregulated,PcB target,LOC283731
147,CCDC144NL-AS1,103.553245662643,8.11905807155659,1.34830201987819,1.07181578305733e-11,2.30511218188806e-10,Upregulated,PcB target,CCDC144NL-AS1
148,FZD7,1612.76383091919,-0.860939977674746,0.134097064696524,1.35256604581633e-11,2.86474075300447e-10,Downregulated,PcB target,FZD7
149,CD248,1016.43883259645,1.14564615797711,0.186769147414536,1.70693252421377e-11,3.5688413632598e-10,Upregulated,PcB target,CD248
150,S100A10,596.784843574888,1.34883644273552,0.227454295776425,2.04434286372708e-11,4.22454258654629e-10,Upregulated,PcB target,S100A10
151,FOXB1,249.113503537234,-1.34085298330622,0.225957525088016,2.06922543773793e-11,4.26693076537977e-10,Downregulated,PcB target,FOXB1
152,ELN,76.5743604152646,-2.59443490838721,0.415487719452129,2.25837052128086e-11,4.62446832037533e-10,Downregulated,PcB target,ELN
153,PFKP,2182.85910931124,-0.701345743587467,0.108993035755676,2.46160498506262e-11,5.00731480711487e-10,Downregulated,PcB target,PFKP
154,OSBP2,67.1564161587224,2.34808457950567,0.390131615815398,3.67513499631011e-11,7.27133092279066e-10,Upregulated,PcB target,OSBP2
155,BRPF3,826.399227354098,0.740605225721285,0.116840191221975,3.96420808079818e-11,7.81161003045679e-10,Upregulated,PcB target,BRPF3
156,PELI2,158.427396951814,-1.79807695333138,0.317386131076359,5.26410377604477e-11,1.02694723814788e-09,Downregulated,PcB target,PELI2
