,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
103,RPL23AP82,541.985414567208,0.982398037795377,0.137699789703973,2.13579540551399e-14,6.91671852054349e-13,Upregulated,PcB target,RPL23AP82
104,YBX3,1894.06059629086,-0.725409880917288,0.099199672287328,2.74469420176278e-14,8.77224032275344e-13,Downregulated,PcB target,YBX3
105,OSR2,81.9987502877867,3.40130360394773,0.459003671310152,3.67500530762749e-14,1.1537862322725e-12,Upregulated,PcB target,OSR2
106,RCAN2,504.66523783184,1.6018749438357,0.230029317478014,3.93884683711772e-14,1.22480574896871e-12,Upregulated,PcB target,RCAN2
107,ITGA5,300.480394222498,-1.81510603770249,0.262574012336609,4.20830375942404e-14,1.30444056847671e-12,Downregulated,PcB target,ITGA5
108,NDRG2,566.824859575941,-1.50346912792636,0.215975871050833,4.58953466391744e-14,1.41140839239338e-12,Downregulated,PcB target,NDRG2
109,WNK4,78.1535273083798,-4.63415939736998,0.629252128608402,4.69635229373347e-14,1.44198691182433e-12,Downregulated,PcB target,WNK4
110,EGFR,629.665599567717,-0.848322422783271,0.1192715852878,5.06001546488574e-14,1.5487771473086e-12,Downregulated,PcB target,EGFR
111,CBX4,726.210744894957,-1.05164090055724,0.151114245195082,6.14597338270603e-14,1.85500105436605e-12,Downregulated,PcB target,CBX4
112,PRAG1,379.192475117627,1.58367534310327,0.230440272299082,7.65131234114601e-14,2.28812905662939e-12,Upregulated,PcB target,PRAG1
113,GRIK1,342.296048792223,-1.81299143613073,0.271541830236999,2.16093430419302e-13,6.20569486651197e-12,Downregulated,PcB target,GRIK1
114,RBMS1,381.886662029642,1.17155268392311,0.173629463880087,2.32655922048249e-13,6.66173731049591e-12,Upregulated,PcB target,RBMS1
115,HMGA2,398.246995652245,1.12182626537787,0.16667187962394,2.71781848045502e-13,7.69182018642401e-12,Upregulated,PcB target,HMGA2
116,CTSB,1467.0650725396,1.01975681144047,0.150987317937004,2.83268177600255e-13,7.98219476504729e-12,Upregulated,PcB target,CTSB
117,TMEM163,64.1898399284957,-4.21570264400657,0.59069845816455,2.9924744956304e-13,8.40820747491660e-12,Downregulated,PcB target,TMEM163
118,GMPR,53.8164592296119,-3.41500741098048,0.479674551573956,3.01606982253327e-13,8.45018816275892e-12,Downregulated,PcB target,GMPR
119,ZDBF2,64.7597453545651,5.37073837285812,0.7653637381283,3.6316321208359e-13,1.00451150220515e-11,Upregulated,PcB target,ZDBF2
120,TMEM51,197.869054642941,-1.56757070576962,0.237423227374986,4.88031209357764e-13,1.33290537850887e-11,Downregulated,PcB target,TMEM51
121,ELN,76.5743604152646,-2.99260682009468,0.431047007874245,5.37001866562133e-13,1.45849408208976e-11,Downregulated,PcB target,ELN
122,SP8,112.877101959828,8.82311935400442,1.40868157715164,5.3792269712737e-13,1.45896589298657e-11,Upregulated,PcB target,SP8
123,MCTP1,225.001756503115,-1.52496197713011,0.231659965890954,5.87596169053633e-13,1.59148099712612e-11,Downregulated,PcB target,MCTP1
124,MIA3,1365.92718205502,-0.786212103510742,0.115214759024633,6.02714016664639e-13,1.63016611044696e-11,Downregulated,PcB target,MIA3
125,FOXB1,249.113503537234,-1.48545239507883,0.225576648716508,6.05022224004971e-13,1.63414578013403e-11,Downregulated,PcB target,FOXB1
126,ANKRD6,264.830613072655,1.3497866187755,0.205763939969314,7.86047787105194e-13,2.08558983513454e-11,Upregulated,PcB target,ANKRD6
127,MAST4,71.9564238487298,3.05585505145471,0.445161191908179,1.04300074876594e-12,2.73025718792241e-11,Upregulated,PcB target,MAST4
128,NTSR1,64.7192993029856,-3.54919197087454,0.511940372574162,1.21534564057585e-12,3.16022232612053e-11,Downregulated,PcB target,NTSR1
129,ZDHHC14,375.169743393748,1.02909754717083,0.158222891094302,1.51459010970067e-12,3.90712228034805e-11,Upregulated,PcB target,ZDHHC14
130,SERPINB1,48.5653901105382,4.08058161011239,0.591960865353918,1.72252167739039e-12,4.39704618510844e-11,Upregulated,PcB target,SERPINB1
131,S100A10,596.784843574888,1.43399551381816,0.22521312418667,2.61840215295145e-12,6.53863903361073e-11,Upregulated,PcB target,S100A10
132,DUSP5,195.788777438602,-1.73033617477275,0.274366187972136,2.697167893615e-12,6.71814982481042e-11,Downregulated,PcB target,DUSP5
133,ADAR,6256.2861113238,-0.481938026879392,0.0704297299895564,3.06547192586051e-12,7.58714014806135e-11,NS,PcB target,NA
134,CRYBB2P1,127.478774938254,1.54440548770417,0.244364372921726,3.14965151862979e-12,7.78561960200033e-11,Upregulated,PcB target,CRYBB2P1
135,NACC2,625.04216212063,-0.898540616627026,0.138779819048792,3.18076325600181e-12,7.85258468561357e-11,Downregulated,PcB target,NACC2
136,CKAP4,1027.16696624808,0.765584344976255,0.115958180526084,3.18665107604478e-12,7.85718714810637e-11,Upregulated,PcB target,CKAP4
137,ARRB1,230.254371450459,1.82988591149381,0.292048938648768,3.21788990666608e-12,7.91422595684825e-11,Upregulated,PcB target,ARRB1
138,TFAP2A-AS2,45.062553976005,-4.76739618768017,0.709325755829054,4.25668450441436e-12,1.03517478209469e-10,Downregulated,PcB target,TFAP2A-AS2
139,SEC22B,1375.79409066664,-0.674888923049009,0.101825942912773,5.01418301076223e-12,1.20736086108711e-10,Downregulated,PcB target,SEC22B
140,GABRA2,62.3446995724616,5.29302141148809,0.796793280823772,5.11241785322419e-12,1.22798641866866e-10,Upregulated,PcB target,GABRA2
141,PDGFRA,111.296756364193,5.2612198743574,0.79532343936914,6.30089737610055e-12,1.4932515043749e-10,Upregulated,PcB target,PDGFRA
142,GALNT14,193.736951350051,1.43404374157565,0.230262960684685,6.32958344229775e-12,1.4964177416609e-10,Upregulated,PcB target,GALNT14
143,EML6,154.039177571624,1.78151622894691,0.29045521842778,7.66805730849771e-12,1.79117013301846e-10,Upregulated,PcB target,EML6
144,CACNG4,1306.13448818206,-0.857135585201157,0.134884547034871,8.94496641411690e-12,2.07455230563984e-10,Downregulated,PcB target,CACNG4
145,ANKRD40,562.782139607783,0.842603721022456,0.132537785924936,9.61572430756954e-12,2.22219957725702e-10,Upregulated,PcB target,ANKRD40
146,COL12A1,280.377738471389,3.23386864408657,0.494160049757073,1.15930470052395e-11,2.64782481775809e-10,Upregulated,PcB target,COL12A1
147,LOC283731,106.674789216181,-8.25451345997945,1.397602181455,1.28560013162381e-11,2.92601391262817e-10,Downregulated,PcB target,LOC283731
148,NR5A1,249.484318186944,8.09172681385131,1.3590364899727,1.29160702962668e-11,2.93284907843603e-10,Upregulated,PcB target,NR5A1
149,VAX1,43.9692249539355,-4.21978437643952,0.640471697546154,1.30783269124998e-11,2.96624353016604e-10,Downregulated,PcB target,VAX1
150,LMO2,167.88097772281,-8.11933806678421,1.3736407423734,1.58484796099174e-11,3.56554273989018e-10,Downregulated,PcB target,LMO2
151,C14orf39,58.5007051884262,4.73200984404738,0.725957802269666,1.6806975197556e-11,3.77248978917095e-10,Upregulated,PcB target,C14orf39
152,TMEM178A,56.2501776087692,4.13875547462416,0.636298675136336,2.30841246376872e-11,5.10517311353065e-10,Upregulated,PcB target,TMEM178A
153,ATP2B4,1673.12097667366,-0.917142821861898,0.149072799900813,2.34705274493862e-11,5.18475633519926e-10,Downregulated,PcB target,ATP2B4
154,CCDC144NL-AS1,103.553245662643,8.14959337858923,1.39742055090957,2.37132798990454e-11,5.23246248439049e-10,Upregulated,PcB target,CCDC144NL-AS1
155,CAMK2N1,121.132682439765,1.79140298199234,0.301573364389123,2.4992476404677e-11,5.49071867100006e-10,Upregulated,PcB target,CAMK2N1
156,KAT5,730.516654826585,0.658722839369103,0.102931022869951,2.53642168557599e-11,5.54661172182844e-10,Upregulated,PcB target,KAT5
157,UNC93B1,51.4105851298451,3.2804810941611,0.511062763428813,2.72695561667666e-11,5.94994293658792e-10,Upregulated,PcB target,UNC93B1
158,VGLL3,45.3082414674309,4.43748671112185,0.688007957181754,3.01654895660856e-11,6.52349590527707e-10,Upregulated,PcB target,VGLL3
159,KCNQ2,967.613460345733,-1.51114890777215,0.254417153358678,3.41445207242286e-11,7.32718901871139e-10,Downregulated,PcB target,KCNQ2
160,ADARB1,203.796718381305,1.36694394385416,0.230360209554142,4.02312578608638e-11,8.54881396634329e-10,Upregulated,PcB target,ADARB1
161,SSPN,116.352281534557,-2.03532873735779,0.346970958862813,4.07703525252809e-11,8.65395047949658e-10,Downregulated,PcB target,SSPN
162,PFKP,2182.85910931124,-0.687640956148505,0.109396959068764,4.38940331110106e-11,9.26662355234395e-10,Downregulated,PcB target,PFKP
163,ATP2A3,76.3858930997159,2.32732003010075,0.392191496982932,4.81172770559885e-11,1.00927409919371e-09,Upregulated,PcB target,ATP2A3
164,ROBO2,112.224483195049,2.22264107811461,0.377457582310323,4.88683032540801e-11,1.02320194917071e-09,Upregulated,PcB target,ROBO2
165,COL27A1,216.828154871071,-1.60625385583294,0.277513289307511,7.45849783437716e-11,1.53315311273386e-09,Downregulated,PcB target,COL27A1
166,SIX1,61.0188022471026,-7.94406434138237,1.40099924579458,8.38992654670214e-11,1.7137916904184e-09,Downregulated,PcB target,SIX1
167,SSX2IP,470.084389536459,-1.01825706350958,0.173183903512388,8.4957319753052e-11,1.7325958576138e-09,Downregulated,PcB target,SSX2IP
168,ADGRG1,2766.72617888265,-1.31472078911691,0.227216333501258,9.98817968689361e-11,2.0128913614619e-09,Downregulated,PcB target,ADGRG1
169,SLC16A10,43.7915670793483,3.65741889468323,0.585071104605515,1.07240744199667e-10,2.15009984879989e-09,Upregulated,PcB target,SLC16A10
170,TTC9,49.9478861726196,-3.65518242691393,0.586152489149778,1.1762737664676e-10,2.33913178325655e-09,Downregulated,PcB target,TTC9
171,PLXNB2,4982.78340744684,0.879554874853115,0.14842461364097,1.18084869316501e-10,2.34522506346008e-09,Upregulated,PcB target,PLXNB2
172,STMN2,184.754718427911,5.40872522440867,0.883751117214897,1.3576235599539e-10,2.66615135094543e-09,Upregulated,PcB target,STMN2
