,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
2008,FGF20,0.268081999820786,0.013193536800941,1.06511325113887,0.909433372648172,NA,NS,PcB target,NA
2009,FGL1,0.2270477385962,0.0134066967463396,1.06515454628153,0.907966341152186,NA,NS,PcB target,NA
2010,LGI3,0.65930643647527,-0.00937707851375297,0.926506604506021,0.957142178874107,NA,NS,PcB target,NA
2011,SCARA5,1.32200244610204,-0.100324821219253,0.765772449386447,0.613079745462872,NA,NS,PcB target,NA
2012,NUGGC,0.502906800175374,-0.0929134357409431,1.00903069645542,0.573987304842005,NA,NS,PcB target,NA
2013,MIR548AO,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
2014,NKX6-3,0.0718911380778833,0,1.06450437901803,1,NA,NS,PcB target,NA
2015,SGK3,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
2016,TCF24,0.843183252075842,0.0895031193234807,0.889598070322735,0.638370959842899,NA,NS,PcB target,NA
2017,PPP1R42,1.05986937392697,-0.0877175482403693,0.756366247501053,0.655699944155655,NA,NS,PcB target,NA
2018,PRDM14,0.131764724357421,0.0134471946562753,1.06516225775154,0.907687727983611,NA,NS,PcB target,NA
2019,CDH17,1.23334131925438,-0.214420745918172,0.854882707116938,0.330657967035975,NA,NS,PcB target,NA
2020,ESRP1,0.558155521603785,-0.0462474733742638,0.978550787481254,0.777879796390513,NA,NS,PcB target,NA
2021,ERICH5,0.703101562783467,0,0.890583098082532,1,NA,NS,PcB target,NA
2022,SNX31,0.694892958310866,-0.0728199907269429,0.796516707160709,0.707944293469619,NA,NS,PcB target,NA
2023,FLJ42969,0.544897661603452,0.0388147280864146,0.993263852390519,0.805569376525045,NA,NS,PcB target,NA
2024,ODF1,0.0418361778367998,0,1.06450437901544,1,NA,NS,PcB target,NA
2025,LINC01151,0.224684427479486,0.00781200953072304,1.06410231277524,0.946484077114294,NA,NS,PcB target,NA
2026,MIR7848,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
2027,PTCSC1,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
2028,MAFA-AS1,0.990610537148852,-0.186624708745,0.882416311115676,0.381815305484566,NA,NS,PcB target,NA
2029,MAFA,1.75547003841047,-0.0802595272011098,0.610899044616903,0.678142077678016,NA,NS,PcB target,NA
2030,SPATC1,1.71211576973646,-0.128418282502929,0.748013026888966,0.525873088760198,NA,NS,PcB target,NA
2031,MIR6846,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
2032,BNC2-AS1,0.0690852510293799,0,1.06450437901476,1,NA,NS,PcB target,NA
2033,IFNA2,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
2034,MIR31HG,0.383852991370772,0.0345774347577637,0.965606100512908,0.835285708934525,NA,NS,PcB target,NA
2035,ANXA2P2,1.49390312667989,0.0428935290061553,0.621387345947332,0.821925926217073,NA,NS,PcB target,NA
2036,PRSS3,1.04003116771423,0,0.802689131260917,1,NA,NS,PcB target,NA
2037,ARID3C,1.93000702945742,-0.0228391579345326,0.580766068536252,0.903935654461806,NA,NS,PcB target,NA
2038,OR13J1,0.0198237374852751,0,1.0645043790191,1,NA,NS,PcB target,NA
2039,OR2S2,0.0190598872848957,0,1.0645043790192,1,NA,NS,PcB target,NA
2040,BMS1P14,1.77491250208544,0.177420504669558,0.737207329106071,0.399700102044803,NA,NS,PcB target,NA
2041,PTGER4P2-CDK2AP2P2,2.73737456530802,0.281581289880901,0.847055932620346,0.23245726429965,NA,NS,PcB target,NA
2042,FOXB2,0.0441060931834763,0,1.06450437901494,1,NA,NS,PcB target,NA
2043,LOC101927575,0.161916583499136,-0.0280997230789668,1.06714547383633,0.809310376468443,NA,NS,PcB target,NA
2044,LOC101929748,0.554046389525491,0.0212181576330389,0.927204157049275,0.903423585185459,NA,NS,PcB target,NA
2045,BARX1-DT,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
2046,RNF183,0.259425116589579,0.00961675001155445,1.04725619604177,0.940177427476768,NA,NS,PcB target,NA
2047,BSPRY,0.451217625584406,0,1.00210344750229,1,NA,NS,PcB target,NA
2048,KIF12,0.316543124264851,-0.0351017941346958,1.0136399284684,0.813551917414608,NA,NS,PcB target,NA
2049,MIR4478,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
2050,LHX6,2.70875876508566,0.058598636023835,0.584118653100493,0.759255114482762,NA,NS,PcB target,NA
2051,LOC101929116,0.516822182667966,-0.0830101791976481,1.00325771976432,0.61311710336454,NA,NS,PcB target,NA
2052,NRON,0.472373067551604,0.0396141170861881,1.00434307288661,0.796365120289943,NA,NS,PcB target,NA
2053,LMX1B,2.51732229829387,-0.212593491782853,0.875315924561677,0.333713339348783,NA,NS,PcB target,NA
2054,PTGES2-AS1,0.198700383089514,0,1.06450437901203,1,NA,NS,PcB target,NA
2055,PRRX2-AS1,0.0228415677331281,-0.0194146328318257,1.06591988859942,0.867116919837799,NA,NS,PcB target,NA
2056,PTGES,2.43907615825969,-0.816781097331826,1.41939127059829,0.0376855988324272,NA,NS,PcB target,NA
2057,HMCN2,1.83047951370699,-0.154706109834834,0.741192830893439,0.454170911947953,NA,NS,PcB target,NA
2058,LOC100272217,1.95578180366998,-0.128702727658485,0.671920941931452,0.521485310381964,NA,NS,PcB target,NA
2059,PRDM12,1.81399658356498,0.213153330220167,0.807075660621549,0.331559132335565,NA,NS,PcB target,NA
2060,FIBCD1,1.71544922005095,-0.0187189099793385,0.68348174514015,0.921876629550951,NA,NS,PcB target,NA
2061,NTNG2,3.10511119527466,-0.0694317360934445,0.541029480788081,0.718573174963048,NA,NS,PcB target,NA
2062,BARHL1,0.336726524906201,0,1.06450437899926,1,NA,NS,PcB target,NA
2063,MYMK,0.40780375734219,-0.0208592581310557,1.06140768258341,0.861523772228968,NA,NS,PcB target,NA
2064,FAM163B,0.205626132996353,0,1.06450437900787,1,NA,NS,PcB target,NA
2065,RNU6ATAC,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
2066,LINC02247,0.113597886199151,0,1.06450437900898,1,NA,NS,PcB target,NA
2067,CCDC187,1.49626674252229,-0.140685873132478,0.804337822384053,0.492231808269973,NA,NS,PcB target,NA
