,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target,avgcounts
7070,NGFR,54.85311157952,0.00432530776329405,0.758895211873193,0.00569947957981949,0.995452497858892,1,PcB target,1.06118292056731
7071,NGFR-AS1,53.6362215564884,0.493912234634003,0.560175718978558,0.881709467048336,0.377933940141008,0.797436644606706,Non-PcB,1.09669558058426
7072,NGLY1,286.146433583841,-0.00864038963007002,0.187086002745344,-0.0461840517370563,0.963163553780736,0.995121929811626,Non-PcB,4.96494913140385
7073,NGRN,1575.27932864377,0.118822744496645,0.0902363996180277,1.31679394345989,0.187907703538948,0.657950648803587,Non-PcB,7.42676394638121
7074,NHEJ1,304.969235621525,-0.02850982390831,0.161452395358795,-0.176583468117353,0.859835580542577,0.970488381674151,Non-PcB,4.86964108495558
7075,NHERF1,980.217005900444,-0.0473870752207234,0.111447319383348,-0.425197083993781,0.670693009731341,0.919241367785946,Non-PcB,6.59805639306793
7076,NHERF2,224.974592661755,0.0835714101617031,0.21611530015678,0.38669825829581,0.698979605718779,0.923669611500953,Non-PcB,4.71374478473648
7077,NHLH1,39.7290742259717,0.0258396454675591,0.563281934659004,0.0458733786362273,0.96341117260347,0.995237229911926,Non-PcB,2.17034140233475
7078,NHLRC2,281.080470857132,-0.308617228095106,0.177806156154616,-1.73569484189704,0.0826178060306802,0.516966310888627,Non-PcB,5.07389217988448
7079,NHP2,1082.0076871602,-0.0957148555468225,0.0961555906130786,-0.995416438467633,0.319533766826568,0.76687881364496,Non-PcB,6.73899749030003
7080,NHS,97.1715509959601,-0.134750234995978,0.328127573242091,-0.410664162309092,0.681318808797293,0.921507585986857,Non-PcB,3.9035692603442
7081,NHSL1,1017.59142789909,0.118368315063764,0.137960418343678,0.85798750456738,0.390899363246005,0.802547100337339,Non-PcB,6.73168295278005
7082,NHSL2,1074.56478271219,0.182674643685977,0.106294614735181,1.71856913109932,0.0856928565187938,0.52000171285861,Non-PcB,6.9226248826866
7083,NIBAN1,202.545078773168,0.0655558063446514,0.178669247928885,0.366911525651824,0.713685013932112,0.929039485361973,Non-PcB,4.84971951870095
7084,NIBAN2,699.599983405583,0.104841178004451,0.148113299078631,0.707844458645084,0.479041854061004,0.845841537279962,Non-PcB,6.27620109433796
7085,NICN1,114.221383638519,0.396344689058647,0.241808382150825,1.63908581469865,0.101195388893061,0.543409648902099,Non-PcB,3.66264741019913
7086,NICOL1,84.4460235215919,0.488276863812368,0.30712024992797,1.58985564750903,0.111867347039134,0.561166967130466,Non-PcB,3.24357789674728
7087,NID1,2269.26881780314,0.0696685121017547,0.11624826842146,0.599307955703653,0.548967543602061,0.876735865359904,Non-PcB,8.05714967992848
7088,NID2,343.113917066185,0.0228066186075918,0.227436164087108,0.100277010470757,0.920124408470644,0.985835783660489,Non-PcB,5.33752280620689
7089,NIF3L1,281.752651423486,-0.338886785297938,0.148304559988175,-2.28507326629039,0.0223085320664251,0.354091611877562,Non-PcB,5.20112268101076
7090,NIFK,647.849075484963,-0.27317950344697,0.15382285089323,-1.77593577196529,0.0757435040467545,0.501884748477129,Non-PcB,6.05564219689057
7091,NIFK-AS1,503.101162900294,-0.0961048023503854,0.140990280762528,-0.681641328966898,0.495465774901822,0.852853112644408,Non-PcB,5.64145808681491
7092,NIM1K,63.5310271833118,-0.272392356160156,0.285177752901399,-0.955166920942592,0.339493291108125,0.778701593866539,Non-PcB,2.75824605940994
7093,NIN,707.263232936508,-0.195539707151799,0.112739046303313,-1.73444528371936,0.0828391062032113,0.517579723698096,Non-PcB,6.70919746776488
7094,NINJ1,165.85485536022,0.422666820413301,0.23930911755341,1.76619605945005,0.0773629619329916,0.504947972201266,Non-PcB,3.73317892617291
7095,NINL,381.583309214252,0.0990310859988282,0.172823062537814,0.573020085077823,0.566631094716023,0.882502202905095,Non-PcB,5.13822166310156
