,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1861,MUC4,0.0500340773810711,0,1.0690265759703,1,NA,NS,PcB target,NA
1862,LINC01983,0.854608631811907,0.173264177875985,0.959305046344896,0.40341913204661,NA,NS,PcB target,NA
1863,MIR378D1,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1864,MIR95,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1865,LINC01097,0.227529109750179,0,1.06902657595965,1,NA,NS,PcB target,NA
1866,PHOX2B,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1867,LINC00682,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1868,SPATA18,0.953302221231365,-0.286294792063113,1.06591234014661,0.223617177798913,NA,NS,PcB target,NA
1869,GSX2,1.18667950303913,-0.397931026412626,1.163618365429,0.138950381862405,NA,NS,PcB target,NA
1870,CXCL11,2.35102724867643,-0.672296006897121,1.32466965758782,0.0571931601799922,NA,NS,PcB target,NA
1871,SOWAHB,0.616604023927116,-0.110701806634622,0.978650521470038,0.546757978890831,NA,NS,PcB target,NA
1872,ATOH1,0.252696446837017,0,1.06479573591727,1,NA,NS,PcB target,NA
1873,LEF1,1.18923535274707,-0.242465924513308,0.9408916616168,0.291547596070452,NA,NS,PcB target,NA
1874,LOC101929621,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1875,ETNPPL,0.904563735329843,-0.115408060799823,0.846608173654003,0.56977027742401,NA,NS,PcB target,NA
1876,LOC101927516,0.593183604793907,0.0875403101560422,0.977249525603211,0.621743083607856,NA,NS,PcB target,NA
1877,UCP1,0.457010228045755,0.0214913539208729,0.969068520158298,0.898376094343215,NA,NS,PcB target,NA
1878,POU4F2,1.07490365999348,0.0869583917557206,0.847062620152811,0.660698359870239,NA,NS,PcB target,NA
1879,TTC29,0.57612144742388,0,0.99289160810477,1,NA,NS,PcB target,NA
1880,MIR4453,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1881,LOC729870,0.827149582938219,0.0658255046757289,0.900644286939825,0.727654307680042,NA,NS,PcB target,NA
1882,MIR4454,0.0259868552238866,0,1.06902657597436,1,NA,NS,PcB target,NA
1883,TLL1,1.17498066936695,-0.261903960966674,0.927349438381071,0.266266197231647,NA,NS,PcB target,NA
1884,HAND2-AS1,3.0177329330457,0.357921812627977,0.978111010602944,0.170720079745696,NA,NS,PcB target,NA
1885,LINC02268,1.43347658203942,-0.192093274634067,0.850185755991609,0.380738674748581,NA,NS,PcB target,NA
1886,ENPP6,1.55234898397475,0,0.768071278197377,1,NA,NS,PcB target,NA
1887,LOC105377590,1.47850475980719,0.588963669873672,1.31457055475246,0.0726761489235923,NA,NS,PcB target,NA
1888,LINC02508,0.0860882920950074,-0.0158903683568555,1.06994027241987,0.891928640550878,NA,NS,PcB target,NA
1889,LRRC14B,1.63862948297141,-0.36351505625595,1.02231505889861,0.167022349884807,NA,NS,PcB target,NA
1890,AHRR,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1891,ROPN1L,2.62313691924391,0.0707824378898757,0.560019174724787,0.721762140308118,NA,NS,PcB target,NA
1892,LINC02106,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1893,MCIDAS,1.1115402273216,0,0.827900632793281,1,NA,NS,PcB target,NA
1894,CCNO,3.1133498989382,0.395009939494868,0.953251500081243,0.143527071032059,NA,NS,PcB target,NA
1895,LOC340090,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1896,LINC02230,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1897,LINC01386,0.107080625299175,0,1.06902657596863,1,NA,NS,PcB target,NA
1898,TSLP,0.664959427077606,0,0.932042724391902,1,NA,NS,PcB target,NA
1899,PRR16,2.00618679962121,-0.0198719496416135,0.573963594691949,0.91893108305577,NA,NS,PcB target,NA
1900,PSD2-AS1,2.06289958264826,0.0468313212038746,0.610609471518298,0.811255825799407,NA,NS,PcB target,NA
1901,LOC101929719,1.17931672873016,0.0986473825914074,0.807348976647737,0.625057498480817,NA,NS,PcB target,NA
1902,LOC729080,0.0454158954366788,0,1.06902657597434,1,NA,NS,PcB target,NA
1903,ADRB2,0.679677174749008,-0.0951878496442966,0.996862823327535,0.583915152234357,NA,NS,PcB target,NA
1904,PDE6A,2.18066604295684,-0.212332631969504,0.705865441524978,0.336353985938041,NA,NS,PcB target,NA
1905,HAND1,0.496897565113274,0.00441866862844449,1.01205144147657,0.976684614639078,NA,NS,PcB target,NA
1906,MIR3141,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1907,TLX3,1.98260067704849,0.574060200085639,1.26190313658961,0.0767983819459479,NA,NS,PcB target,NA
1908,LINC01944,0.318141036087925,0.058432292377772,1.06538836122815,0.652687466971107,NA,NS,PcB target,NA
1909,MIR5003,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1910,LOC101928093,2.52450264021917,0.123294099105503,0.626154626318684,0.545986155942879,NA,NS,PcB target,NA
1911,SLC34A1,0.399315541813031,0.0478002644763367,1.0373027157318,0.739686168192572,NA,NS,PcB target,NA
1912,PFN3,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1913,GMCL2,0.0935917711842458,0,1.06902657596985,1,NA,NS,PcB target,NA
1914,RASGEF1C,2.98446076072053,-0.0931768248031531,0.544858648860154,0.644254816835772,NA,NS,PcB target,NA
1915,IRF4,1.50965915167547,0.204458000501915,0.857852984601961,0.356882075711859,NA,NS,PcB target,NA
1916,FOXF2,0.462138206696779,0.100932474538314,1.00812868524751,0.557246762632113,NA,NS,PcB target,NA
1917,MIR6720,0.151140425680101,0,1.06902657596377,1,NA,NS,PcB target,NA
1918,LINC02521,0.46271719736762,0,0.973512305525275,1,NA,NS,PcB target,NA
1919,MIR4645,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1920,SERPINB9,1.93513095312297,0.468769995797467,1.17026532037935,0.109636311480551,NA,NS,PcB target,NA
1921,DSP,1.79899936319877,-0.427820042098086,1.11042276442445,0.128315030873183,NA,NS,PcB target,NA
1922,TXNDC5,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1923,ELOVL2-AS1,1.52335391934376,0.0734616683218692,0.731127609681703,0.712799745066312,NA,NS,PcB target,NA
1924,MIR4639,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
